alpha,Re,Cd,Cl
0.9152542372881356,60000,0.9209921046054865,1.3359209607917493
-7.593220338983051,1000000,0.28120275356053864,-5.878230681019991
-3.6610169491525424,5000000,0.20614103737878559,-3.9833796799466223
1.423728813559322,140000,0.43615987146716406,2.3993135448067626
0.4406779661016949,60000,1.111864406779661,0.5288135593220339
1.2881355932203389,500000,0.47380172566475326,1.6142323500266675
1.3898305084745763,140000,0.47800319209754333,2.290740640839761
0.23728813559322035,60000,1.16134522928836,0.35045943148616376
1.0508474576271187,140000,0.711315885880255,1.3947632920925057
1.2881355932203389,500000,0.4847457627118644,1.6033898305084744
-0.06779661016949153,60000,1.169175774304767,-0.07008499165301967
1.5932203389830508,140000,0.30555405211735737,2.719322061134626
6.101694915254237,5000000,0.15885354010953862,5.676258658586699
-1.6271186440677967,5000000,0.23283469814188623,-1.731045553221536
0.4406779661016949,140000,0.9557611585309755,0.5329661299924642
-4.338983050847458,5000000,0.17661016949152541,-4.63728813559322
0.9491525423728814,60000,0.9378557139757446,1.4161072015702227
0.847457627118644,60000,0.9454582568376456,1.219713568471051
0.03389830508474576,500000,0.7942716968224754,0.017449686190027736
-1.8305084745762712,500000,0.22191343390904003,-2.7189352612122226
-1.6610169491525424,500000,0.3173722748780042,-2.2647532431088013
2.847457627118644,5000000,0.19749018478600028,3.2177873322509774
-1.5932203389830508,60000,0.5263619350027905,-2.8378361861209456
-1.4915254237288136,1000000,0.41559322033898305,-1.640677966101695
-5.016949152542373,1000000,0.2926369652010683,-5.190306389292247
-1.0169491525423728,500000,0.5944984807275593,-1.3134628926863434
-0.8135593220338984,60000,0.964080388566552,-1.1579873823389906
-6.779661016949152,5000000,0.16918537151318247,-5.775382917089016
0.2711864406779661,140000,0.987459918364982,0.31419586737646465
1.6610169491525424,140000,0.27580450855335925,2.9023230218021303
-1.728813559322034,60000,0.4532584067749922,-3.0470465408647955
-2.983050847457627,5000000,0.19312442181807915,-3.3824845221338133
-7.0508474576271185,5000000,0.18050847457627117,-5.802542372881356
0.6101694915254238,500000,0.7169491525423729,0.6542372881355932
0.23728813559322035,500000,0.7766520127488141,0.17969794090729066
-1.0847457627118644,1000000,0.45042879953294623,-1.1920369275358287
-1.2542372881355932,500000,0.4963623260428111,-1.5385364848309764
4.745762711864407,5000000,0.17414823467624038,4.911679491870943
3.389830508474576,1000000,0.2922033898305085,3.889830508474576
-0.576271186440678,60000,1.0756854972378633,-0.7541998721773396
1.3559322033898304,5000000,0.2657627118644068,1.3915254237288135
7.728813559322034,1000000,0.2753460835454229,5.821498095076016
7.322033898305085,1000000,0.2842379166918049,5.7894021800353155
1.7966101694915255,140000,0.21411642314341042,3.055150017017386
0.1016949152542373,60000,1.1848152912926795,0.06914269364420272
0.576271186440678,500000,0.7271186440677966,0.6067796610169491
-1.8305084745762712,140000,0.20266303438077765,-3.0834789114146135
1.5932203389830508,140000,0.3095968384783935,2.7190869186994373
-2.847457627118644,5000000,0.19306239011042461,-3.202020929365286
-1.3220338983050848,60000,0.7173959400487813,-2.289755359209032
1.3898305084745763,60000,0.684938036798857,2.4087550012723984
6.372881355932203,1000000,0.286415856647766,5.771354079962574
1.9322033898305084,500000,0.17019861703157924,3.022286158339399
-1.11864406779661,60000,0.8249196890515799,-1.8298400513054076
-3.9322033898305087,1000000,0.28135593220338984,-4.432203389830509
-0.2711864406779661,500000,0.7801093468579808,-0.2547684967566271
-4.610169491525424,1000000,0.2738983050847458,-4.9271186440677965
-0.3728813559322034,500000,0.7488304950158858,-0.3652198432619739
0.5084745762711864,60000,1.0983129296702943,0.635118157523767
-0.06779661016949153,140000,1.014728297198501,-0.03714400900622867
-1.3220338983050848,60000,0.7062548336594947,-2.2197573368631383
-0.711864406779661,60000,1.0329436950490931,-0.9793303777610866
7.728813559322034,1000000,0.30935365595547687,5.829015143394971
-1.8983050847457628,500000,0.19425300769212675,-2.894002738421098
-0.8135593220338984,500000,0.6892139068915525,-0.9437544071594592
-3.1186440677966103,1000000,0.2903030110072946,-3.599644263014473
2.711864406779661,1000000,0.3178092575493728,3.1022466663508723
0.576271186440678,60000,1.069491525423729,0.7372881355932204
1.3220338983050848,500000,0.4690954826680176,1.6730370521788587
5.694915254237288,1000000,0.2599972692457266,5.553395127138907
1.8983050847457628,5000000,0.2550602328374956,1.9499086296480355
1.2542372881355932,60000,0.7393612319140036,2.0868203497633546
-0.8813559322033898,500000,0.6351273363459194,-1.0611888075942006
0.03389830508474576,140000,1.0242817042025405,0.053862834225734776
4.338983050847458,1000000,0.2739794926530451,4.752033305010624
-0.5423728813559322,60000,1.0942602515344761,-0.657960078477674
-0.1016949152542373,60000,1.195126009786592,-0.0940954947315988
0.4745762711864407,60000,1.108070641196314,0.551485019108965
1.8305084745762712,140000,0.18280863583566728,3.1284508908866524
0.711864406779661,500000,0.6864406779661016,0.7966101694915254
1.152542372881356,140000,0.6483050847457628,1.6559322033898307
0.0,500000,0.7919629780542156,-0.0512207387277884
3.1186440677966103,5000000,0.18385747707490674,3.5705791567496292
3.6610169491525424,1000000,0.2996734341021025,4.1634109936743044
-5.559322033898305,1000000,0.27340551718297335,-5.489383062205422
-5.830508474576271,1000000,0.27730957855567495,-5.583096341331782
1.5254237288135593,60000,0.5796966186257556,2.7450793766946946
-1.694915254237288,60000,0.4549916371871564,-2.9946869233389766
-8.0,1000000,0.29,-5.85
0.1694915254237288,140000,0.9864966644621147,0.17694842447525763
-1.2881355932203389,140000,0.5199552916785791,-1.980896510837194
1.6271186440677967,5000000,0.2504984178734676,1.7334131748283619
1.1864406779661016,60000,0.7989606741809875,1.9135860739821273
0.4067796610169492,5000000,0.26050986329686365,0.40167191361307203
1.8305084745762712,140000,0.20457627118644067,3.128813559322034
0.576271186440678,60000,1.0709464648986198,0.7551428463563278
1.8305084745762712,60000,0.3616285497769318,3.239208675773955
-6.779661016949152,5000000,0.17562343174027323,-5.7656579264168615
0.9152542372881356,60000,0.9088572258679253,1.363758432890042
1.6271186440677967,5000000,0.24507993844536646,1.6827591711288763
2.983050847457627,1000000,0.29539800246119996,3.4448980094812396
0.7796610169491526,140000,0.8662350598636022,1.0018929673951682
-0.6779661016949152,60000,1.028813559322034,-0.9203389830508474
-3.5254237288135593,5000000,0.2007546171147488,-3.9057907980003908
0.9491525423728814,1000000,0.4898202216315393,1.052011055939509
-4.203389830508475,5000000,0.17384406712362493,-4.60841018555946
-0.2711864406779661,1000000,0.4739613542036849,-0.31745356654161755
5.830508474576271,1000000,0.2568107582638202,5.625712090883965
0.9152542372881356,500000,0.5941620347210805,1.133096831696223
-0.847457627118644,60000,0.9608973595327932,-1.1810254046468585
1.5254237288135593,140000,0.3388135593220339,2.640677966101695
-3.7966101694915255,1000000,0.2823655869219374,-4.2899634152827995
-0.6779661016949152,5000000,0.27375558139869005,-0.6783890706721154
-3.6610169491525424,1000000,0.28133291109961567,-4.221240654974893
0.23728813559322035,60000,1.1366078171754643,0.29895353563091986
1.152542372881356,500000,0.5569869770935401,1.3996644811713363
-1.0847457627118644,500000,0.5642610609113183,-1.3158428965683104
1.0169491525423728,60000,0.8857823844451758,1.5113150546282255
2.5762711864406778,1000000,0.31141306567786975,2.946397199442832
-0.3050847457627119,140000,0.9636347452870757,-0.3896526334663837
-6.101694915254237,5000000,0.17101694915254237,-5.665254237288136
-0.847457627118644,60000,0.9369202543486789,-1.2193198197375426
5.288135593220339,5000000,0.1665934098832861,5.25422184965036
-2.440677966101695,5000000,0.19506147718890196,-2.6940545604250645
0.1016949152542373,500000,0.8020014567919501,0.06724701659165874
-0.8813559322033898,500000,0.635593220338983,-1.0338983050847457
0.6440677966101694,500000,0.7067796610169491,0.7016949152542372
0.711864406779661,500000,0.6786942333077881,0.7907161719886825
-1.423728813559322,500000,0.43050847457627117,-1.7932203389830508
-0.6779661016949152,500000,0.6955009560073996,-0.76270232665767
-0.4067796610169492,140000,0.984838166365024,-0.4307707268366243
1.9322033898305084,500000,0.16540908950536504,3.0076693121822924
4.067796610169491,5000000,0.1793220338983051,4.447457627118644
-0.7457627118644068,60000,0.9872210633455358,-1.0217913375559788
1.1864406779661016,60000,0.7987999927433914,1.9607855264632252
-6.508474576271187,1000000,0.2662447622913015,-5.79003034552371
1.8305084745762712,60000,0.36979639616251403,3.1903237925963768
8.0,5000000,0.21507021363156215,5.8229587296030845
0.2711864406779661,140000,0.9684647483489088,0.31630294664564884
-0.5423728813559322,140000,0.9117753614636317,-0.6663835863933216
0.6779661016949152,60000,1.0031165413856709,0.9609551542758098
-7.4576271186440675,1000000,0.2603255705622205,-5.856881469955663
3.1186440677966103,1000000,0.29789737172473446,3.6328229781719124
1.2881355932203389,60000,0.7179458770229175,2.149325590823367
-7.864406779661017,5000000,0.18864406779661017,-5.84322033898305
-5.423728813559322,5000000,0.15151353141254,-5.304476988341542
0.5084745762711864,60000,1.100825047507551,0.5965732516935177
-0.3050847457627119,140000,0.9811864406779661,-0.3355932203389831
-3.9322033898305087,5000000,0.17726978195433452,-4.295191661480423
-1.6610169491525424,500000,0.30983050847457627,-2.31864406779661
5.694915254237288,5000000,0.1648390406494366,5.470967365308001
-1.1864406779661016,500000,0.5254237288135594,-1.4610169491525422
-0.711864406779661,500000,0.6855142149681998,-0.7822269239489434
-4.745762711864407,5000000,0.18286136746212736,-4.940423396443205
0.3050847457627119,60000,1.1353022291074146,0.34348960998452954
-1.11864406779661,500000,0.552542372881356,-1.366101694915254
1.152542372881356,60000,0.7687100291452913,1.8988469004729283
-0.6779661016949152,60000,1.0270954616432448,-0.8832044936916436
-3.2542372881355934,1000000,0.31889332591873326,-3.73017343437705
-7.728813559322034,1000000,0.2872881355932203,-5.85
-2.305084745762712,1000000,0.33913269555441705,-2.640917917317483
-0.3050847457627119,140000,0.9428776236544368,-0.3075636230018049
-5.966101694915254,5000000,0.16679187248668043,-5.602246446149742
1.3559322033898304,1000000,0.4195260043267001,1.4510840103706086
-3.1186440677966103,5000000,0.1976271186440678,-3.51864406779661
0.13559322033898305,60000,1.172343965345554,0.20965117408119982
1.2542372881355932,500000,0.5163130596228708,1.5601429994852718
2.440677966101695,1000000,0.3697818055992594,2.744604615758447
1.5932203389830508,60000,0.5508502389597609,2.81835708339055
1.3898305084745763,140000,0.4601694915254237,2.269491525423729
-0.6779661016949152,1000000,0.4586477145384845,-0.751239781095793
-4.338983050847458,1000000,0.27647084106800823,-4.728078703412633
8.0,5000000,0.19,5.85
3.9322033898305087,1000000,0.26814462085934887,4.486165140381048
0.1694915254237288,60000,1.170543499071223,0.21122148867387125
-2.0,500000,0.11703093406522977,-3.1379628098550936
0.1016949152542373,140000,1.0109494986761565,0.10796978578765824
4.203389830508475,1000000,0.27393641539526914,4.58728208784282
-1.2542372881355932,60000,0.7503953059451093,-2.1395206748538746
-2.5762711864406778,1000000,0.31620776826025654,-2.94398491078055
-1.5254237288135593,500000,0.38576271186440686,-1.9661016949152539
-2.0338983050847457,1000000,0.40141984842923595,-2.219220905904631
-0.7457627118644068,140000,0.8489877165503779,-0.8228508407612645
-0.8813559322033898,60000,0.9388060571601191,-1.2637789411913292
-3.389830508474576,5000000,0.21931751744704742,-3.7746457788107546
0.576271186440678,500000,0.7265290347533822,0.6027447574848972
1.0847457627118644,140000,0.666455729714918,1.4502160347041855
0.0,1000000,0.513191255617061,-0.032321282309542745
3.1186440677966103,5000000,0.20596745009670214,3.5009055241325533
-1.9322033898305084,140000,0.16893135436161902,-3.297021322290425
1.8983050847457628,60000,0.3572376744565402,3.3355595716822126
-6.372881355932203,5000000,0.17383925378067555,-5.750288611499795
-1.423728813559322,60000,0.6802461837186955,-2.5278343093555624
0.7457627118644068,140000,0.8444537624215067,0.8900442095488489
1.8305084745762712,140000,0.20173946532478518,3.156463062679768
0.5423728813559322,60000,1.0954320926924477,0.7006764755206971
-7.4576271186440675,5000000,0.1810295386354028,-5.826469944663266
7.728813559322034,1000000,0.2872881355932203,5.85
0.3050847457627119,500000,0.7721196967073565,0.39464251584081417
2.0,500000,0.0925247662919096,3.16846070265082
-1.5593220338983051,140000,0.3022404828427426,-2.7638006828314055
1.9661016949152543,140000,0.1449152542372881,3.345762711864407
8.0,5000000,0.17659380971374428,5.838361050932776
1.0169491525423728,60000,0.90228554572274,1.5149954513244288
0.711864406779661,60000,1.0152542372881357,0.9813559322033898
4.610169491525424,1000000,0.27381490068002473,4.962474024761749
-6.6440677966101696,5000000,0.1910465714288872,-5.737646236081872
4.610169491525424,5000000,0.170819044792302,4.860675142395457
-1.2203389830508475,500000,0.5118644067796609,-1.5084745762711864
1.11864406779661,140000,0.6689351002958753,1.5791417146808533
-1.4915254237288136,60000,0.6048384023216204,-2.64400921874571
-1.3220338983050848,60000,0.7067796610169491,-2.2728813559322036
4.067796610169491,1000000,0.2756761159150921,4.547526265202949
-1.4576271186440677,60000,0.6160766209171878,-2.61496939832057
0.4406779661016949,60000,1.1436967497348505,0.5597875171385683
2.440677966101695,5000000,0.20149350564165622,2.724004418273977
7.728813559322034,5000000,0.16302112638599028,5.847864020107053
-0.9830508474576272,140000,0.7809638348867788,-1.2351288375789193
0.1016949152542373,500000,0.8149322898290543,0.14190874680794774
0.7457627118644068,60000,1.0113755544980145,1.0834318280819026
-1.7627118644067796,1000000,0.38321835675914717,-1.9235746169205248
0.9830508474576272,60000,0.9103138793885777,1.4926174812403379
1.6610169491525424,60000,0.49692897699123345,2.997501694548041
0.9830508474576272,500000,0.6064610330294373,1.1838383983334781
0.9491525423728814,1000000,0.4515720438058682,1.0462540195506351
-3.5254237288135593,1000000,0.2716530384475719,-3.9938041556780726
1.8983050847457628,500000,0.20238499570953583,2.992511881182177
-1.6271186440677967,60000,0.5097846814766537,-2.869870955560831
-1.7627118644067796,1000000,0.4064348032548508,-1.9146590914797064
-1.423728813559322,500000,0.4243631756868287,-1.771850674195646
1.4576271186440677,140000,0.3995182478962756,2.488045460707202
-0.4406779661016949,140000,0.9903346323728336,-0.5178420136835149
0.5084745762711864,60000,1.1101041676230243,0.6244732229144339
3.9322033898305087,1000000,0.29572280642048343,4.438431490372527
3.5254237288135593,5000000,0.18330434024540979,3.9032628038636723
1.0508474576271187,140000,0.6950069329601767,1.4161509006177495
4.203389830508475,5000000,0.1479827680919965,4.543393768946333
-1.9661016949152543,60000,0.2983590409613675,-3.4154681991841276
6.779661016949152,5000000,0.17983450153071637,5.765374000486213
-0.5423728813559322,5000000,0.2682208148015553,-0.5636102095761545
-1.5593220338983051,500000,0.36354464645373463,-2.080426120849204
0.4067796610169492,5000000,0.29014479424706513,0.4147077091663183
5.830508474576271,5000000,0.1875126473447967,5.5350607191029155
1.2203389830508475,500000,0.48914735214194943,1.5181223726113635
0.06779661016949153,60000,1.208425409499925,0.07458264318879376
6.101694915254237,1000000,0.25784300036019037,5.718250845920412
-0.5084745762711864,60000,1.0943333930659918,-0.5976047210935983
-3.389830508474576,1000000,0.2922033898305085,-3.889830508474576
-0.9491525423728814,60000,0.921637829862941,-1.4131448933329487
0.03389830508474576,500000,0.7966101694915254,0.03389830508474576
5.830508474576271,5000000,0.17614157795963378,5.548479507865375
1.3559322033898304,1000000,0.42990992388335936,1.4965672179078182
-1.152542372881356,140000,0.6633138195164074,-1.67605080966213
1.728813559322034,500000,0.2545644207315748,2.444294923823967
-1.2203389830508475,5000000,0.2711864406779661,-1.2423728813559323
-6.372881355932203,1000000,0.27372881355932205,-5.755932203389831
1.0508474576271187,140000,0.7208893125715419,1.4588575811773046
1.4576271186440677,500000,0.43045513136829894,1.8542147256812498
1.8644067796610169,140000,0.18966101694915258,3.183050847457627
1.8983050847457628,5000000,0.24406779661016947,1.9881355932203393
-7.186440677966102,5000000,0.15748124627623009,-5.884519181014406
-0.06779661016949153,500000,0.7932203389830509,-0.06779661016949153
0.9491525423728814,60000,0.9203389830508475,1.4084745762711863
7.864406779661017,5000000,0.15258903878010222,5.884994017227542
-1.728813559322034,500000,0.24495601931164265,-2.535578679330657
5.830508474576271,5000000,0.1877921821106345,5.602989380411546
-0.2033898305084746,60000,1.1541813161504035,-0.2681361146868181
0.7796610169491526,60000,0.9938965749544286,1.1024089880656518
0.3389830508474576,500000,0.794166172545831,0.35067147616858474
1.694915254237288,60000,0.46024485942645343,3.0126709819494972
-0.4745762711864407,60000,1.105084745762712,-0.5694915254237288
1.9322033898305084,60000,0.3216632961545238,3.4051314527742327
-0.2033898305084746,60000,1.159322033898305,-0.2440677966101695
-1.9661016949152543,60000,0.2588579283174774,-3.510364415272518
0.2711864406779661,140000,0.9774091295384114,0.28923099415111886
0.7457627118644068,60000,1.0326061341274673,1.0950331066292283
-3.2542372881355934,1000000,0.29491525423728815,-3.7542372881355934
2.847457627118644,5000000,0.20610169491525426,3.201694915254237
-0.3050847457627119,140000,0.9877405132241613,-0.29987383209539287
1.8644067796610169,60000,0.3396854722211703,3.2725731163280742
1.3559322033898304,60000,0.685847350658252,2.3746823090567717
0.3728813559322034,60000,1.1047586882942029,0.4193228759211904
1.4915254237288136,140000,0.3461382772854534,2.608207191206175
-0.1694915254237288,500000,0.7830508474576271,-0.1694915254237288
-0.7457627118644068,60000,0.97614417866391,-1.0440393123228306
-0.3050847457627119,500000,0.7694915254237288,-0.3050847457627119
4.203389830508475,5000000,0.17796610169491525,4.5423728813559325
-3.389830508474576,5000000,0.19220338983050847,-3.789830508474576
0.03389830508474576,500000,0.7904081920746763,0.041706720282232344
-4.745762711864407,5000000,0.17254237288135593,-4.922033898305084
-0.13559322033898305,500000,0.7950215395918139,-0.13745895084896237
6.779661016949152,1000000,0.28031684027747944,5.845305498580717
-2.0,60000,0.23869053116699984,-3.5084202523060033
0.9830508474576272,140000,0.7567796610169492,1.2745762711864408
0.2711864406779661,60000,1.149660953778133,0.3488784149668786
1.4915254237288136,500000,0.387327044228208,1.9454781658345306
-1.423728813559322,60000,0.645242438553605,-2.5099227105662774
-5.559322033898305,5000000,0.1883592312971901,-5.413555732677946
-4.610169491525424,1000000,0.3017480166331751,-4.941571623200601
1.2203389830508475,1000000,0.4100058353249005,1.2887816173952917
5.559322033898305,5000000,0.1674105629856375,5.426787432840476
1.152542372881356,500000,0.5338448128345911,1.4186732351637954
1.8983050847457628,500000,0.19161638578766588,2.8724238120837735
0.9491525423728814,500000,0.5924966318380603,1.1513309343476867
-0.4745762711864407,140000,0.958700291799154,-0.4709674499660277
-1.2203389830508475,500000,0.5104636038961617,-1.5243545396446376
-2.5762711864406778,5000000,0.1932127329320183,-2.8246474320299515
